episode,win_rate,avg_reward,accuracy,epsilon
490,19.0,-72.69,52.25225225225225,0.04989113249356881
491,20.0,-59.82,55.48266166822869,0.04989113249356881
492,24.0,-50.91,54.87077534791253,0.04989113249356881
493,21.0,-69.43,52.0242914979757,0.04989113249356881
494,27.0,-46.9,55.60836501901141,0.04989113249356881
495,23.0,-59.65,54.00966183574879,0.04989113249356881
496,19.0,-62.75,54.38423645320197,0.04989113249356881
497,26.0,-58.98,52.834008097166,0.04989113249356881
498,25.0,-55.66,54.29951690821257,0.04989113249356881
499,20.0,-64.85,54.17867435158501,0.04989113249356881
500,20.0,-67.34,53.11572700296736,0.04989113249356881
501,18.0,-76.11,52.04918032786885,0.04989113249356881
502,27.0,-46.45,55.00963391136801,0.04989113249356881
503,21.0,-62.33,54.48536355051936,0.04989113249356881
504,25.0,-52.83,54.86641221374045,0.04989113249356881
505,28.000000000000004,-43.41,55.38461538461539,0.04989113249356881
506,18.0,-66.54,54.45736434108527,0.04989113249356881
507,33.0,-29.14,56.39312977099237,0.04989113249356881
508,20.0,-58.66,56.0377358490566,0.04989113249356881
509,22.0,-60.4,53.84615384615385,0.04989113249356881
510,24.0,-59.25,53.20197044334976,0.04989113249356881
511,24.0,-53.94,54.8792270531401,0.04989113249356881
512,35.0,-20.85,57.47232472324724,0.04989113249356881
513,21.0,-67.8,52.49003984063745,0.04989113249356881
514,26.0,-52.2,53.942307692307686,0.04989113249356881
515,33.0,-35.92,54.61613216715258,0.04989113249356881
516,28.000000000000004,-50.85,53.58898721730581,0.04989113249356881
517,28.000000000000004,-47.98,54.033041788143834,0.04989113249356881
518,26.0,-48.68,54.82897384305835,0.04989113249356881
519,28.000000000000004,-40.68,56.37898686679175,0.04989113249356881
520,23.0,-50.97,55.92105263157895,0.04989113249356881
521,25.0,-54.73,54.15472779369628,0.04989113249356881
522,25.0,-46.32,56.77179962894249,0.04989113249356881
523,28.000000000000004,-46.42,54.3756145526057,0.04989113249356881
524,21.0,-56.14,55.56586270871985,0.04989113249356881
525,33.0,-22.57,58.248847926267274,0.04989113249356881
526,34.0,-36.15,53.37361530715005,0.04989113249356881
527,28.999999999999996,-39.27,55.32746823069403,0.04989113249356881
528,30.0,-35.9,56.161806208842904,0.04989113249356881
529,27.0,-49.06,54.44874274661509,0.04989113249356881
530,20.0,-64.47,54.57979225684608,0.04989113249356881
531,23.0,-59.74,54.271844660194176,0.04989113249356881
532,28.999999999999996,-41.44,55.73770491803278,0.04989113249356881
533,20.0,-61.1,55.096153846153854,0.04989113249356881
534,27.0,-50.17,54.08866995073892,0.04989113249356881
535,27.0,-42.71,56.0377358490566,0.04989113249356881
536,23.0,-58.42,54.44874274661509,0.04989113249356881
537,25.0,-54.93,54.211035818005804,0.04989113249356881
538,25.0,-49.22,55.54502369668246,0.04989113249356881
539,26.0,-45.82,55.311004784689,0.04989113249356881
540,22.0,-48.14,57.11678832116789,0.04989113249356881
541,27.0,-50.12,54.08866995073892,0.04989113249356881
542,22.0,-68.7,51.09489051094891,0.04989113249356881
543,36.0,-26.92,56.099903938520654,0.04989113249356881
544,20.0,-64.39,54.186717998075075,0.04989113249356881
545,25.0,-47.4,55.86538461538461,0.04989113249356881
546,22.0,-65.9,52.76679841897233,0.04989113249356881
547,25.0,-50.14,55.535055350553506,0.04989113249356881
548,30.0,-42.46,54.5631067961165,0.04989113249356881
549,21.0,-56.64,55.16279069767441,0.04989113249356881
550,28.999999999999996,-41.56,55.23996082272282,0.04989113249356881
551,20.0,-62.78,54.62264150943397,0.04989113249356881
552,28.000000000000004,-43.46,55.35372848948374,0.04989113249356881
553,32.0,-29.73,56.70789724072313,0.04989113249356881
554,36.0,-17.3,58.00575263662512,0.04989113249356881
555,22.0,-53.67,55.75471698113208,0.04989113249356881
556,23.0,-56.33,53.69649805447471,0.04989113249356881
557,25.0,-52.36,54.65898174831892,0.04989113249356881
558,22.0,-53.98,54.684512428298284,0.04989113249356881
559,35.0,-30.58,54.70171890798786,0.04989113249356881
560,22.0,-63.65,53.50444225074038,0.04989113249356881
561,33.0,-31.72,55.901794145420205,0.04989113249356881
562,24.0,-54.76,54.1747572815534,0.04989113249356881
563,22.0,-63.24,53.366336633663366,0.04989113249356881
564,22.0,-60.74,54.17867435158501,0.04989113249356881
565,25.0,-53.0,54.589371980676326,0.04989113249356881
566,27.0,-55.07,53.137651821862356,0.04989113249356881
567,32.0,-32.26,56.11374407582939,0.04989113249356881
568,19.0,-65.5,53.988326848249024,0.04989113249356881
569,18.0,-78.29,51.160443995963675,0.04989113249356881
570,26.0,-50.01,54.93767976989453,0.04989113249356881
571,23.0,-54.77,54.16258570029383,0.04989113249356881
572,23.0,-54.67,55.16252390057361,0.04989113249356881
573,20.0,-52.99,56.93023255813954,0.04989113249356881
574,28.999999999999996,-48.73,53.57492654260528,0.04989113249356881
575,24.0,-60.99,52.82457879088206,0.04989113249356881
576,21.0,-61.01,54.82954545454546,0.04989113249356881
577,26.0,-56.96,52.34765234765235,0.04989113249356881
578,23.0,-54.63,54.9172346640701,0.04989113249356881
579,21.0,-58.0,55.56594948550047,0.04989113249356881
580,18.0,-74.53,52.4390243902439,0.04989113249356881
581,28.999999999999996,-39.63,55.04854368932038,0.04989113249356881
582,24.0,-49.91,56.165703275529864,0.04989113249356881
583,27.0,-47.45,54.492753623188406,0.04989113249356881
584,21.0,-61.34,54.35406698564593,0.04989113249356881
585,22.0,-57.46,55.034213098729225,0.04989113249356881
586,19.0,-64.41,54.510556621881,0.04989113249356881
587,26.0,-54.74,53.359683794466406,0.04989113249356881
588,24.0,-54.95,54.46601941747573,0.04989113249356881
589,27.0,-39.76,56.50140318054257,0.04989113249356881
590,21.0,-66.25,53.677932405566594,0.04989113249356881
591,25.0,-52.99,54.142011834319526,0.04989113249356881
592,25.0,-45.32,56.76172953081877,0.04989113249356881
593,22.0,-62.87,52.55767301905717,0.04989113249356881
594,22.0,-55.44,55.33522190745986,0.04989113249356881
595,18.0,-72.38,52.96442687747036,0.04989113249356881
596,27.0,-43.03,56.156716417910445,0.04989113249356881
597,23.0,-51.69,56.537753222836095,0.04989113249356881
598,21.0,-65.07,53.385672227674185,0.04989113249356881
599,28.000000000000004,-48.45,53.883495145631066,0.04989113249356881
600,28.000000000000004,-45.48,54.81049562682215,0.04989113249356881
601,30.0,-33.8,56.285714285714285,0.04989113249356881
602,25.0,-55.05,53.525322740814296,0.04989113249356881
603,31.0,-39.35,54.12115193644489,0.04989113249356881
604,28.999999999999996,-37.67,56.29699248120301,0.04989113249356881
605,30.0,-36.93,55.26315789473685,0.04989113249356881
606,33.0,-35.81,55.06149479659413,0.04989113249356881
607,31.0,-38.43,55.175688509021846,0.04989113249356881
608,23.0,-59.8,54.20289855072464,0.04989113249356881
609,31.0,-36.39,55.71002979145978,0.04989113249356881
610,17.0,-74.96,52.40480961923848,0.04989113249356881
611,22.0,-55.54,55.07662835249042,0.04989113249356881
612,32.0,-37.9,54.572271386430685,0.04989113249356881
613,22.0,-58.58,54.1747572815534,0.04989113249356881
614,17.0,-65.1,55.40037243947859,0.04989113249356881
615,23.0,-58.52,54.42913385826772,0.04989113249356881
616,24.0,-59.27,52.94117647058824,0.04989113249356881
617,28.000000000000004,-44.18,55.40796963946869,0.04989113249356881
618,31.0,-41.14,54.22885572139303,0.04989113249356881
619,22.0,-57.64,54.62512171372931,0.04989113249356881
620,30.0,-35.5,56.9060773480663,0.04989113249356881
621,32.0,-28.47,56.9811320754717,0.04989113249356881
622,28.000000000000004,-42.81,54.99021526418787,0.04989113249356881
623,24.0,-58.95,53.58898721730581,0.04989113249356881
624,16.0,-74.57,53.3135509396637,0.04989113249356881
625,28.999999999999996,-34.64,57.26660250240616,0.04989113249356881
626,15.0,-77.19,53.158406219630706,0.04989113249356881
627,23.0,-54.08,54.84818805093046,0.04989113249356881
628,33.0,-34.32,55.09039010466223,0.04989113249356881
629,24.0,-53.22,54.88867376573088,0.04989113249356881
630,25.0,-53.55,54.08866995073892,0.04989113249356881
631,23.0,-57.04,54.082612872238236,0.04989113249356881
632,27.0,-44.24,55.767397521449006,0.04989113249356881
633,27.0,-42.57,56.33802816901409,0.04989113249356881
634,31.0,-38.93,55.56631171345595,0.04989113249356881
635,19.0,-65.44,54.31372549019608,0.04989113249356881
636,22.0,-65.1,53.6,0.04989113249356881
637,17.0,-74.3,53.599221789883266,0.04989113249356881
638,23.0,-54.02,55.6497175141243,0.04989113249356881
639,24.0,-52.83,55.18234165067179,0.04989113249356881
640,25.0,-60.89,52.83018867924528,0.04989113249356881
641,27.0,-40.63,56.811862835959225,0.04989113249356881
642,28.000000000000004,-51.23,53.01204819277109,0.04989113249356881
643,21.0,-70.3,51.87376725838264,0.04989113249356881
644,22.0,-61.3,53.307008884501485,0.04989113249356881
645,17.0,-78.81,51.69660678642715,0.04989113249356881
646,36.0,-29.95,54.85485485485485,0.04989113249356881
647,28.999999999999996,-46.75,53.08764940239043,0.04989113249356881
648,20.0,-65.5,53.15947843530592,0.04989113249356881
649,26.0,-52.86,53.74015748031496,0.04989113249356881
650,21.0,-62.61,53.63908275174477,0.04989113249356881
651,26.0,-47.82,55.18234165067179,0.04989113249356881
652,26.0,-49.07,55.16252390057361,0.04989113249356881
653,32.0,-31.62,56.63551401869159,0.04989113249356881
654,22.0,-48.37,57.71324863883848,0.04989113249356881
655,12.0,-85.9,53.12199807877042,0.04989113249356881
656,21.0,-60.52,54.24213536701621,0.04989113249356881
657,26.0,-42.7,56.341911764705884,0.04989113249356881
658,28.000000000000004,-43.29,55.51366635249765,0.04989113249356881
659,36.0,-27.39,55.533790401567096,0.04989113249356881
660,19.0,-62.44,55.0656660412758,0.04989113249356881
661,19.0,-69.44,52.720079129574685,0.04989113249356881
662,28.999999999999996,-39.63,55.78034682080924,0.04989113249356881
663,20.0,-63.92,54.30528375733855,0.04989113249356881
664,28.000000000000004,-44.78,54.722492697176236,0.04989113249356881
665,28.000000000000004,-46.03,54.46601941747573,0.04989113249356881
666,22.0,-59.11,54.07478427612655,0.04989113249356881
667,35.0,-26.3,56.04914933837429,0.04989113249356881
668,33.0,-36.24,54.41767068273092,0.04989113249356881
669,26.0,-51.01,54.1501976284585,0.04989113249356881
670,30.0,-38.76,55.5014605647517,0.04989113249356881
671,24.0,-53.94,54.59825750242013,0.04989113249356881
672,24.0,-58.34,53.6318407960199,0.04989113249356881
673,18.0,-73.57,52.98210735586481,0.04989113249356881
674,28.999999999999996,-48.59,53.00713557594292,0.04989113249356881
675,22.0,-55.3,55.11961722488038,0.04989113249356881
676,19.0,-63.27,54.94402985074627,0.04989113249356881
677,27.0,-43.42,56.60377358490566,0.04989113249356881
678,21.0,-68.43,53.25977933801405,0.04989113249356881
679,25.0,-48.14,55.44840887174543,0.04989113249356881
680,35.0,-18.46,58.11719500480308,0.04989113249356881
681,23.0,-51.72,55.767397521449006,0.04989113249356881
682,20.0,-68.77,53.25977933801405,0.04989113249356881
683,27.0,-43.21,55.765595463138,0.04989113249356881
684,27.0,-44.44,55.54474708171207,0.04989113249356881
685,24.0,-55.19,55.182072829131656,0.04989113249356881
686,23.0,-57.29,54.761904761904766,0.04989113249356881
687,28.000000000000004,-41.89,56.00756859035004,0.04989113249356881
688,24.0,-51.0,55.32945736434108,0.04989113249356881
689,25.0,-50.08,54.976303317535546,0.04989113249356881
690,22.0,-62.13,53.86119257086999,0.04989113249356881
691,30.0,-38.49,55.3519768563163,0.04989113249356881
692,31.0,-43.45,54.00202634245187,0.04989113249356881
693,28.999999999999996,-45.39,54.252199413489734,0.04989113249356881
694,28.000000000000004,-42.48,55.3519768563163,0.04989113249356881
695,24.0,-56.29,54.34146341463415,0.04989113249356881
696,24.0,-58.26,53.7270087124879,0.04989113249356881
697,23.0,-58.63,54.271844660194176,0.04989113249356881
698,25.0,-48.63,56.06343283582089,0.04989113249356881
699,18.0,-68.0,54.3046357615894,0.04989113249356881
700,24.0,-56.23,53.82381413359148,0.04989113249356881
701,24.0,-54.26,54.81986368062317,0.04989113249356881
702,28.000000000000004,-45.29,54.947166186359276,0.04989113249356881
703,33.0,-32.72,55.78551269990592,0.04989113249356881
704,24.0,-55.15,54.76653696498055,0.04989113249356881
705,22.0,-60.46,54.280155642023345,0.04989113249356881
706,26.0,-51.41,54.370797310278576,0.04989113249356881
707,21.0,-59.29,54.947166186359276,0.04989113249356881
708,26.0,-44.45,56.11374407582939,0.04989113249356881
709,28.000000000000004,-48.72,54.220456802383325,0.04989113249356881
710,31.0,-31.86,56.74641148325359,0.04989113249356881
711,28.999999999999996,-44.27,55.46058879392213,0.04989113249356881
712,24.0,-58.14,52.76639344262295,0.04989113249356881
713,26.0,-44.16,55.80524344569289,0.04989113249356881
714,28.999999999999996,-41.89,55.44933078393881,0.04989113249356881
715,26.0,-54.3,54.08560311284047,0.04989113249356881
716,26.0,-50.87,54.6692607003891,0.04989113249356881
717,22.0,-64.42,53.21463897131553,0.04989113249356881
718,26.0,-46.08,55.61959654178674,0.04989113249356881
719,23.0,-56.06,54.67695274831244,0.04989113249356881
720,26.0,-53.48,53.716551040634286,0.04989113249356881
721,28.000000000000004,-47.28,53.92927308447937,0.04989113249356881
722,24.0,-46.33,56.63551401869159,0.04989113249356881
723,28.999999999999996,-43.5,54.633204633204635,0.04989113249356881
724,24.0,-53.99,54.492753623188406,0.04989113249356881
725,22.0,-62.02,53.74878286270691,0.04989113249356881
726,18.0,-63.74,54.43902439024391,0.04989113249356881
727,20.0,-63.17,54.440154440154444,0.04989113249356881
728,20.0,-56.12,55.418250950570346,0.04989113249356881
729,26.0,-53.13,53.69261477045908,0.04989113249356881
730,37.0,-26.18,55.873925501432666,0.04989113249356881
731,22.0,-59.07,54.349859681945745,0.04989113249356881
732,27.0,-45.96,54.90767735665695,0.04989113249356881
733,25.0,-56.37,53.86875612144956,0.04989113249356881
734,18.0,-70.2,54.57115928369463,0.04989113249356881
735,28.999999999999996,-45.18,54.48343079922028,0.04989113249356881
736,25.0,-53.0,54.310344827586206,0.04989113249356881
737,24.0,-47.7,56.209150326797385,0.04989113249356881
738,28.000000000000004,-45.05,54.722492697176236,0.04989113249356881
739,28.000000000000004,-47.08,54.36241610738255,0.04989113249356881
740,25.0,-45.41,55.99232981783317,0.04989113249356881
741,24.0,-52.22,54.75247524752476,0.04989113249356881
742,23.0,-50.94,55.534351145038165,0.04989113249356881
743,28.000000000000004,-45.77,55.08072174738842,0.04989113249356881
744,25.0,-54.76,54.263565891472865,0.04989113249356881
745,25.0,-53.81,54.826254826254825,0.04989113249356881
746,38.0,-14.3,58.2089552238806,0.04989113249356881
747,25.0,-40.82,57.038391224862885,0.04989113249356881
748,23.0,-59.83,53.47018572825024,0.04989113249356881
749,19.0,-67.77,53.05719921104537,0.04989113249356881
750,28.000000000000004,-44.87,55.08228460793805,0.04989113249356881
751,22.0,-57.91,55.2930056710775,0.04989113249356881
752,18.0,-68.53,54.01742497579865,0.04989113249356881
753,30.0,-39.6,54.965585054080634,0.04989113249356881
754,22.0,-61.26,53.99422521655438,0.04989113249356881
755,20.0,-58.48,55.33707865168539,0.04989113249356881
756,24.0,-50.39,55.40796963946869,0.04989113249356881
757,23.0,-51.99,56.003752345215766,0.04989113249356881
758,32.0,-37.6,55.01968503937008,0.04989113249356881
759,23.0,-57.66,53.716551040634286,0.04989113249356881
760,19.0,-71.03,53.02734375,0.04989113249356881
761,33.0,-25.51,57.08812260536399,0.04989113249356881
762,22.0,-60.19,54.562737642585546,0.04989113249356881
763,28.000000000000004,-45.22,55.13196480938416,0.04989113249356881
764,21.0,-61.89,54.61613216715258,0.04989113249356881
765,21.0,-65.1,52.98804780876494,0.04989113249356881
766,27.0,-52.65,53.883495145631066,0.04989113249356881
767,22.0,-64.15,52.99313052011776,0.04989113249356881
768,22.0,-62.26,54.187192118226605,0.04989113249356881
769,26.0,-47.13,55.767397521449006,0.04989113249356881
770,28.999999999999996,-40.35,55.337904015670915,0.04989113249356881
771,28.000000000000004,-46.61,54.20743639921722,0.04989113249356881
772,28.000000000000004,-37.11,57.30232558139535,0.04989113249356881
773,20.0,-69.35,52.208835341365464,0.04989113249356881
774,36.0,-15.06,58.80184331797235,0.04989113249356881
775,26.0,-53.3,54.12667946257198,0.04989113249356881
776,26.0,-47.53,55.63106796116505,0.04989113249356881
777,21.0,-64.81,53.37972166998012,0.04989113249356881
778,22.0,-65.09,53.0511811023622,0.04989113249356881
779,30.0,-31.27,57.1157495256167,0.04989113249356881
780,28.000000000000004,-41.57,55.45893719806764,0.04989113249356881
781,19.0,-66.36,54.20650095602294,0.04989113249356881
782,26.0,-57.83,52.805611222444895,0.04989113249356881
783,16.0,-84.03,50.806451612903224,0.04989113249356881
784,15.0,-75.28,54.138915318744054,0.04989113249356881
785,27.0,-49.79,54.44234404536862,0.04989113249356881
786,30.0,-43.01,54.572271386430685,0.04989113249356881
787,23.0,-61.67,52.76381909547738,0.04989113249356881
788,22.0,-53.5,55.952380952380956,0.04989113249356881
789,20.0,-65.22,53.952569169960476,0.04989113249356881
790,30.0,-37.81,56.007393715341955,0.04989113249356881
791,26.0,-46.88,55.67307692307693,0.04989113249356881
792,31.0,-38.68,55.14918190567853,0.04989113249356881
793,25.0,-52.73,54.74095796676441,0.04989113249356881
794,28.000000000000004,-39.37,56.388088376560994,0.04989113249356881
795,28.000000000000004,-43.06,55.9694364851958,0.04989113249356881
796,16.0,-75.24,52.80788177339901,0.04989113249356881
797,23.0,-51.28,55.887850467289724,0.04989113249356881
798,28.999999999999996,-47.58,53.943524829600776,0.04989113249356881
799,27.0,-46.92,54.19545903257651,0.04989113249356881
800,20.0,-63.82,53.988326848249024,0.04989113249356881
801,26.0,-46.31,55.38608198284079,0.04989113249356881
802,22.0,-56.94,54.995331465919705,0.04989113249356881
803,26.0,-49.79,54.64320625610948,0.04989113249356881
804,24.0,-56.28,54.36702649656526,0.04989113249356881
805,24.0,-54.89,54.109589041095894,0.04989113249356881
806,31.0,-26.91,58.47457627118644,0.04989113249356881
807,28.999999999999996,-37.4,56.19047619047619,0.04989113249356881
808,27.0,-39.57,57.038391224862885,0.04989113249356881
809,24.0,-51.51,55.295220243673846,0.04989113249356881
810,25.0,-57.18,53.248031496063,0.04989113249356881
811,21.0,-60.9,54.38423645320197,0.04989113249356881
812,21.0,-62.3,53.77176015473888,0.04989113249356881
813,22.0,-62.13,53.0,0.04989113249356881
814,22.0,-57.5,54.67695274831244,0.04989113249356881
815,23.0,-60.53,52.91790306627102,0.04989113249356881
816,21.0,-62.37,54.13826679649465,0.04989113249356881
817,26.0,-47.36,54.976303317535546,0.04989113249356881
818,24.0,-53.03,55.33522190745986,0.04989113249356881
819,24.0,-53.17,55.13928914505284,0.04989113249356881
820,26.0,-48.5,55.13565891472868,0.04989113249356881
821,24.0,-53.38,55.25554484088717,0.04989113249356881
822,21.0,-60.18,54.89815712900097,0.04989113249356881
823,27.0,-43.28,56.132075471698116,0.04989113249356881
824,27.0,-39.7,56.69144981412639,0.04989113249356881
825,30.0,-41.72,54.59940652818991,0.04989113249356881
826,28.999999999999996,-44.16,54.31619786614937,0.04989113249356881
827,34.0,-26.64,56.463878326996195,0.04989113249356881
828,27.0,-45.52,54.86381322957199,0.04989113249356881
829,30.0,-32.56,56.70103092783505,0.04989113249356881
830,34.0,-30.0,55.53416746871992,0.04989113249356881
831,30.0,-41.83,54.6812749003984,0.04989113249356881
832,21.0,-61.75,54.00390625,0.04989113249356881
833,23.0,-56.34,54.67557251908397,0.04989113249356881
834,25.0,-53.98,54.734848484848484,0.04989113249356881
835,21.0,-64.89,53.47912524850894,0.04989113249356881
836,28.000000000000004,-50.64,53.359683794466406,0.04989113249356881
837,27.0,-39.28,56.79124886052871,0.04989113249356881
838,20.0,-71.74,51.77304964539007,0.04989113249356881
839,28.999999999999996,-43.04,54.66019417475728,0.04989113249356881
840,23.0,-57.01,54.46685878962536,0.04989113249356881
841,27.0,-51.29,53.838678328474245,0.04989113249356881
842,18.0,-66.91,54.02521823472357,0.04989113249356881
843,27.0,-42.72,56.1787072243346,0.04989113249356881
844,32.0,-27.86,57.04824976348155,0.04989113249356881
845,22.0,-60.12,54.219204655674105,0.04989113249356881
846,24.0,-55.61,54.936461388074285,0.04989113249356881
847,18.0,-66.82,53.91389432485323,0.04989113249356881
848,22.0,-69.2,51.717171717171716,0.04989113249356881
849,17.0,-74.11,53.094777562862674,0.04989113249356881
850,24.0,-51.61,55.04854368932038,0.04989113249356881
851,23.0,-59.02,53.92156862745098,0.04989113249356881
852,24.0,-53.79,54.52775073028238,0.04989113249356881
853,21.0,-58.72,55.38608198284079,0.04989113249356881
854,24.0,-51.88,55.44933078393881,0.04989113249356881
855,30.0,-35.53,56.19678334910123,0.04989113249356881
856,22.0,-60.36,53.64173228346457,0.04989113249356881
857,21.0,-67.42,52.27502527805864,0.04989113249356881
858,37.0,-26.93,54.71887550200803,0.04989113249356881
859,24.0,-58.63,53.28109696376102,0.04989113249356881
860,21.0,-64.23,53.77081292850146,0.04989113249356881
861,24.0,-58.83,53.85375494071146,0.04989113249356881
862,28.000000000000004,-44.71,54.947166186359276,0.04989113249356881
863,26.0,-52.11,53.92156862745098,0.04989113249356881
864,25.0,-57.21,53.74149659863946,0.04989113249356881
865,31.0,-35.11,55.822906641000955,0.04989113249356881
866,21.0,-61.4,54.57142857142857,0.04989113249356881
867,26.0,-44.43,56.30252100840336,0.04989113249356881
868,28.000000000000004,-42.22,55.79150579150579,0.04989113249356881
869,23.0,-54.84,55.09039010466223,0.04989113249356881
870,24.0,-49.89,55.50284629981025,0.04989113249356881
871,19.0,-70.84,51.73469387755102,0.04989113249356881
872,22.0,-65.03,53.0511811023622,0.04989113249356881
873,26.0,-45.16,55.49076773566569,0.04989113249356881
874,20.0,-69.25,52.348336594911935,0.04989113249356881
875,32.0,-30.78,56.45472061657033,0.04989113249356881
876,30.0,-45.22,53.5183349851338,0.04989113249356881
877,21.0,-54.76,55.73159366262814,0.04989113249356881
878,22.0,-61.35,53.73423860329777,0.04989113249356881
879,21.0,-58.64,54.77767265846736,0.04989113249356881
880,31.0,-40.11,55.073891625615765,0.04989113249356881
881,26.0,-57.51,52.971311475409834,0.04989113249356881
882,36.0,-30.91,55.100095328884656,0.04989113249356881
883,21.0,-59.57,55.04241281809613,0.04989113249356881
884,26.0,-52.45,54.210028382213814,0.04989113249356881
885,27.0,-46.12,54.67557251908397,0.04989113249356881
886,26.0,-49.23,54.770992366412216,0.04989113249356881
887,23.0,-53.51,55.78358208955224,0.04989113249356881
888,25.0,-51.29,55.54520037278658,0.04989113249356881
889,25.0,-52.83,54.562920268972135,0.04989113249356881
890,21.0,-60.29,54.82954545454546,0.04989113249356881
891,26.0,-48.07,55.343511450381676,0.04989113249356881
892,30.0,-43.16,54.88867376573088,0.04989113249356881
893,28.999999999999996,-40.12,56.27376425855514,0.04989113249356881
894,18.0,-64.67,55.32516493873704,0.04989113249356881
895,18.0,-75.41,52.247752247752246,0.04989113249356881
896,33.0,-35.07,55.15210991167812,0.04989113249356881
897,27.0,-42.1,56.33147113594041,0.04989113249356881
898,20.0,-73.07,52.1,0.04989113249356881
899,25.0,-47.29,56.07917059377945,0.04989113249356881
900,20.0,-66.71,53.22896281800391,0.04989113249356881
901,19.0,-70.29,52.785923753665685,0.04989113249356881
902,26.0,-51.92,54.736842105263165,0.04989113249356881
903,23.0,-64.04,52.52725470763132,0.04989113249356881
904,33.0,-30.47,56.46511627906977,0.04989113249356881
905,26.0,-43.4,56.052141527001865,0.04989113249356881
906,28.000000000000004,-37.1,56.881616939364775,0.04989113249356881
907,31.0,-43.63,53.46534653465347,0.04989113249356881
908,26.0,-50.84,54.33300876338851,0.04989113249356881
909,27.0,-52.21,54.040895813047705,0.04989113249356881
910,23.0,-60.22,53.75494071146245,0.04989113249356881
911,22.0,-57.14,54.63137996219282,0.04989113249356881
912,28.999999999999996,-43.96,54.39453125,0.04989113249356881
913,20.0,-61.82,54.90566037735849,0.04989113249356881
914,28.999999999999996,-40.95,54.7244094488189,0.04989113249356881
915,21.0,-65.13,53.0511811023622,0.04989113249356881
916,18.0,-72.11,52.96981499513145,0.04989113249356881
917,24.0,-51.94,55.53453169347209,0.04989113249356881
918,26.0,-53.38,53.60315893385982,0.04989113249356881
919,23.0,-61.71,53.553553553553556,0.04989113249356881
920,27.0,-46.45,54.219204655674105,0.04989113249356881
921,26.0,-49.65,54.6692607003891,0.04989113249356881
922,32.0,-27.1,57.961783439490446,0.04989113249356881
923,20.0,-65.02,53.392330383480825,0.04989113249356881
924,21.0,-62.99,54.34574976122254,0.04989113249356881
925,31.0,-39.59,54.58089668615984,0.04989113249356881
926,24.0,-54.1,54.71153846153847,0.04989113249356881
927,31.0,-36.27,55.64127290260367,0.04989113249356881
928,23.0,-50.61,56.1787072243346,0.04989113249356881
929,28.999999999999996,-43.17,55.42635658914728,0.04989113249356881
930,23.0,-56.78,55.02901353965184,0.04989113249356881
931,26.0,-48.03,55.60928433268859,0.04989113249356881
932,21.0,-66.77,53.040877367896314,0.04989113249356881
933,18.0,-64.46,55.033557046979865,0.04989113249356881
934,24.0,-46.74,56.244041944709245,0.04989113249356881
935,28.000000000000004,-50.68,53.976143141153074,0.04989113249356881
936,32.0,-31.45,56.04186489058039,0.04989113249356881
937,30.0,-45.6,53.778213935230625,0.04989113249356881
938,33.0,-27.19,57.448789571694604,0.04989113249356881
939,22.0,-55.71,55.29075309818875,0.04989113249356881
940,30.0,-33.33,56.84803001876173,0.04989113249356881
941,20.0,-66.28,54.02298850574713,0.04989113249356881
942,20.0,-66.35,53.11890838206628,0.04989113249356881
943,20.0,-64.05,54.41595441595442,0.04989113249356881
944,25.0,-52.59,54.34146341463415,0.04989113249356881
945,16.0,-71.21,54.38931297709924,0.04989113249356881
946,28.999999999999996,-43.04,54.6812749003984,0.04989113249356881
947,21.0,-61.99,53.8235294117647,0.04989113249356881
948,22.0,-58.56,54.50097847358122,0.04989113249356881
949,30.0,-40.47,54.322200392927314,0.04989113249356881
950,19.0,-66.55,53.89863547758284,0.04989113249356881
951,28.000000000000004,-41.73,55.608820709491845,0.04989113249356881
952,31.0,-43.8,53.18930041152263,0.04989113249356881
953,25.0,-58.2,52.8643216080402,0.04989113249356881
954,23.0,-58.99,53.307008884501485,0.04989113249356881
955,32.0,-39.04,54.26052889324192,0.04989113249356881
956,28.999999999999996,-46.31,53.922542204568025,0.04989113249356881
957,28.000000000000004,-39.23,55.96244131455399,0.04989113249356881
958,27.0,-43.46,55.61959654178674,0.04989113249356881
959,28.000000000000004,-46.29,55.32118887823586,0.04989113249356881
960,31.0,-37.98,54.3928923988154,0.04989113249356881
961,25.0,-51.22,55.283018867924525,0.04989113249356881
962,23.0,-60.47,53.91476709613479,0.04989113249356881
963,15.0,-76.26,53.33978702807357,0.04989113249356881
964,25.0,-50.24,55.45112781954887,0.04989113249356881
965,18.0,-71.46,52.97029702970298,0.04989113249356881
966,28.999999999999996,-43.08,54.625984251968504,0.04989113249356881
967,23.0,-48.89,56.23242736644799,0.04989113249356881
968,26.0,-52.35,54.230769230769226,0.04989113249356881
969,28.000000000000004,-48.61,53.883495145631066,0.04989113249356881
970,21.0,-68.34,53.08151093439364,0.04989113249356881
971,26.0,-51.67,53.89863547758284,0.04989113249356881
972,19.0,-72.37,52.74725274725275,0.04989113249356881
973,30.0,-37.66,55.48327137546468,0.04989113249356881
974,18.0,-69.76,53.41246290801187,0.04989113249356881
975,21.0,-58.7,55.01930501930502,0.04989113249356881
976,32.0,-36.1,55.659494855004674,0.04989113249356881
977,26.0,-50.26,54.71331389698737,0.04989113249356881
978,23.0,-56.98,54.39613526570049,0.04989113249356881
979,26.0,-51.61,54.31976166832175,0.04989113249356881
